Image_ID,note_id,image_path,passed,image_type,reject_reason,confidence,width,height,aspect_ratio,duplicate_of
GRP-XHS-69fe30280000000036019935-01,69fe30280000000036019935,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fe30280000000036019935\image_01.webp,True,candidate_outfit,,1.0,640,882,0.7256,
GRP-XHS-69fe30280000000036019935-02,69fe30280000000036019935,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fe30280000000036019935\image_02.webp,True,candidate_outfit,,1.0,640,932,0.6867,
GRP-XHS-69fe30280000000036019935-03,69fe30280000000036019935,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fe30280000000036019935\image_03.webp,False,duplicate,near_duplicate_image,0.0,640,877,0.7298,GRP-XHS-6a02f9f4000000003501da73-04
GRP-XHS-685413a90000000012016c9b-01,685413a90000000012016c9b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\685413a90000000012016c9b\image_01.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-68ccce0f0000000013007a4b-01,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68ccce0f0000000013007a4b-02,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_02.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68ccce0f0000000013007a4b-03,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_03.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68ccce0f0000000013007a4b-04,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68ccce0f0000000013007a4b-05,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_05.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68ccce0f0000000013007a4b-06,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_06.webp,False,duplicate,near_duplicate_image,0.0,640,830,0.7711,GRP-XHS-68ccce0f0000000013007a4b-02
GRP-XHS-68ccce0f0000000013007a4b-07,68ccce0f0000000013007a4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68ccce0f0000000013007a4b\image_07.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f84380000000003501ef4f-01,69f84380000000003501ef4f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f84380000000003501ef4f\image_01.webp,True,candidate_outfit,,1.0,640,837,0.7646,
GRP-XHS-69f84380000000003501ef4f-02,69f84380000000003501ef4f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f84380000000003501ef4f\image_02.webp,True,candidate_outfit,,1.0,640,1195,0.5356,
GRP-XHS-69f84380000000003501ef4f-03,69f84380000000003501ef4f,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f84380000000003501ef4f\image_03.webp,True,candidate_outfit,,1.0,640,1208,0.5298,
GRP-XHS-684bd329000000002100aac3-01,684bd329000000002100aac3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684bd329000000002100aac3\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-684bd329000000002100aac3-02,684bd329000000002100aac3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684bd329000000002100aac3\image_02.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-684bd329000000002100aac3-03,684bd329000000002100aac3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684bd329000000002100aac3\image_03.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-684bd329000000002100aac3-04,684bd329000000002100aac3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684bd329000000002100aac3\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-684bd329000000002100aac3-05,684bd329000000002100aac3,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\684bd329000000002100aac3\image_05.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693ff373000000001e011f3e-01,693ff373000000001e011f3e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693ff373000000001e011f3e\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69130db200000000030388ad-01,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_01.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69130db200000000030388ad-02,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_02.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69130db200000000030388ad-03,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_03.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69130db200000000030388ad-04,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_04.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69130db200000000030388ad-05,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_05.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69130db200000000030388ad-06,69130db200000000030388ad,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69130db200000000030388ad\image_06.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-6a06f64b0000000008001633-01,6a06f64b0000000008001633,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a06f64b0000000008001633\image_01.webp,False,too_small,image_too_small,0.0,640,274,2.3358,
GRP-XHS-6a0dc98300000000070133ba-01,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_01.webp,True,candidate_outfit,,1.0,640,782,0.8184,
GRP-XHS-6a0dc98300000000070133ba-02,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_02.webp,True,candidate_outfit,,1.0,640,780,0.8205,
GRP-XHS-6a0dc98300000000070133ba-03,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_03.webp,True,candidate_outfit,,1.0,640,782,0.8184,
GRP-XHS-6a0dc98300000000070133ba-04,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_04.webp,False,duplicate,near_duplicate_image,0.0,640,744,0.8602,GRP-XHS-6a0dc98300000000070133ba-02
GRP-XHS-6a0dc98300000000070133ba-05,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_05.webp,True,candidate_outfit,,1.0,640,783,0.8174,
GRP-XHS-6917141b0000000004000ab4-01,6917141b0000000004000ab4,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6917141b0000000004000ab4\image_01.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-6917141b0000000004000ab4-02,6917141b0000000004000ab4,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6917141b0000000004000ab4\image_02.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-68a328a7000000001c004504-01,68a328a7000000001c004504,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68a328a7000000001c004504\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-01,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-02,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_02.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-69f054a8000000001f0002b0-03,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_03.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-04,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-05,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_05.webp,False,duplicate,near_duplicate_image,0.0,640,853,0.7503,GRP-XHS-69f054a8000000001f0002b0-03
GRP-XHS-69f054a8000000001f0002b0-06,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_06.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-07,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_07.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-08,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_08.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69f054a8000000001f0002b0-09,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_09.webp,False,duplicate,near_duplicate_image,0.0,640,854,0.7494,GRP-XHS-69f054a8000000001f0002b0-03
GRP-XHS-69f054a8000000001f0002b0-10,69f054a8000000001f0002b0,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69f054a8000000001f0002b0\image_10.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69aa29ee0000000023039968-01,69aa29ee0000000023039968,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69aa29ee0000000023039968\image_01.webp,True,candidate_outfit,,1.0,640,640,1.0,
GRP-XHS-69aa29ee0000000023039968-02,69aa29ee0000000023039968,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69aa29ee0000000023039968\image_02.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69aa29ee0000000023039968-03,69aa29ee0000000023039968,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69aa29ee0000000023039968\image_03.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69aa29ee0000000023039968-04,69aa29ee0000000023039968,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69aa29ee0000000023039968\image_04.webp,False,duplicate,near_duplicate_image,0.0,640,949,0.6744,GRP-XHS-69aa29ee0000000023039968-02
GRP-XHS-69aa29ee0000000023039968-05,69aa29ee0000000023039968,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69aa29ee0000000023039968\image_05.webp,False,duplicate,near_duplicate_image,0.0,640,949,0.6744,GRP-XHS-69aa29ee0000000023039968-03
GRP-XHS-693a84ad000000001e00c2bf-01,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693a84ad000000001e00c2bf-02,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_02.webp,False,duplicate,near_duplicate_image,0.0,640,853,0.7503,GRP-XHS-6840e849000000000f031564-02
GRP-XHS-693a84ad000000001e00c2bf-03,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_03.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693a84ad000000001e00c2bf-04,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693a84ad000000001e00c2bf-05,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_05.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693a84ad000000001e00c2bf-06,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_06.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-693a84ad000000001e00c2bf-07,693a84ad000000001e00c2bf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\693a84ad000000001e00c2bf\image_07.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a0ffa220000000035023f00-01,6a0ffa220000000035023f00,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ffa220000000035023f00\image_01.webp,False,duplicate,near_duplicate_image,0.0,640,1138,0.5624,GRP-XHS-685bc77e00000000170363c7-06
GRP-XHS-68c19517000000001d03874b-01,68c19517000000001d03874b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68c19517000000001d03874b\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a05825d000000000702b197-01,6a05825d000000000702b197,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a05825d000000000702b197\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a05825d000000000702b197-02,6a05825d000000000702b197,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a05825d000000000702b197\image_02.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a05825d000000000702b197-03,6a05825d000000000702b197,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a05825d000000000702b197\image_03.webp,True,candidate_outfit,,1.0,640,360,1.7778,
GRP-XHS-6a05825d000000000702b197-04,6a05825d000000000702b197,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a05825d000000000702b197\image_04.webp,True,candidate_outfit,,1.0,640,360,1.7778,
GRP-XHS-6a00ae370000000006021063-01,6a00ae370000000006021063,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a00ae370000000006021063\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a0b15450000000038037235-01,6a0b15450000000038037235,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0b15450000000038037235\image_01.webp,True,candidate_outfit,,1.0,640,879,0.7281,
GRP-XHS-6a0b15450000000038037235-02,6a0b15450000000038037235,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0b15450000000038037235\image_02.webp,True,candidate_outfit,,1.0,640,890,0.7191,
GRP-XHS-6a0b15450000000038037235-03,6a0b15450000000038037235,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0b15450000000038037235\image_03.webp,True,candidate_outfit,,1.0,640,902,0.7095,
GRP-XHS-68bea965000000001d03b803-01,68bea965000000001d03b803,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bea965000000001d03b803\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68bea965000000001d03b803-02,68bea965000000001d03b803,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68bea965000000001d03b803\image_02.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-6a104136000000003601bfaf-01,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_01.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-6a104136000000003601bfaf-02,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_02.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a104136000000003601bfaf-03,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_03.webp,True,candidate_outfit,,1.0,640,854,0.7494,
GRP-XHS-6a104136000000003601bfaf-04,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a104136000000003601bfaf-05,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_05.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a104136000000003601bfaf-06,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_06.webp,True,candidate_outfit,,1.0,640,889,0.7199,
GRP-XHS-6a104136000000003601bfaf-07,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_07.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-6a104136000000003601bfaf-08,6a104136000000003601bfaf,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a104136000000003601bfaf\image_08.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68b915e3000000001d006f2e-01,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68b915e3000000001d006f2e-02,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_02.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68b915e3000000001d006f2e-03,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_03.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68b915e3000000001d006f2e-04,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_04.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-68b915e3000000001d006f2e-05,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_05.webp,False,duplicate,near_duplicate_image,0.0,640,853,0.7503,GRP-XHS-68b915e3000000001d006f2e-01
GRP-XHS-68b915e3000000001d006f2e-06,68b915e3000000001d006f2e,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b915e3000000001d006f2e\image_06.webp,False,duplicate,near_duplicate_image,0.0,640,853,0.7503,GRP-XHS-68b915e3000000001d006f2e-02
GRP-XHS-68b063df000000001d01d584-01,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_01.webp,True,candidate_outfit,,1.0,640,778,0.8226,
GRP-XHS-68b063df000000001d01d584-02,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_02.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-03,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_03.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-04,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_04.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-05,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_05.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-06,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_06.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-07,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_07.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-08,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_08.webp,True,candidate_outfit,,1.0,640,454,1.4097,
GRP-XHS-68b063df000000001d01d584-09,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_09.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-10,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_10.webp,False,duplicate,near_duplicate_image,0.0,640,453,1.4128,GRP-XHS-68b063df000000001d01d584-09
GRP-XHS-68b063df000000001d01d584-11,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_11.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-12,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_12.webp,False,duplicate,near_duplicate_image,0.0,640,453,1.4128,GRP-XHS-68b063df000000001d01d584-09
GRP-XHS-68b063df000000001d01d584-13,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_13.webp,False,duplicate,near_duplicate_image,0.0,640,453,1.4128,GRP-XHS-68b063df000000001d01d584-11
GRP-XHS-68b063df000000001d01d584-14,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_14.webp,True,candidate_outfit,,1.0,640,453,1.4128,
GRP-XHS-68b063df000000001d01d584-15,68b063df000000001d01d584,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68b063df000000001d01d584\image_15.webp,True,candidate_outfit,,1.0,640,906,0.7064,
GRP-XHS-68afb216000000001c013882-01,68afb216000000001c013882,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68afb216000000001c013882\image_01.webp,True,candidate_outfit,,1.0,640,852,0.7512,
GRP-XHS-68afb216000000001c013882-02,68afb216000000001c013882,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68afb216000000001c013882\image_02.webp,True,candidate_outfit,,1.0,640,852,0.7512,
GRP-XHS-68afb216000000001c013882-03,68afb216000000001c013882,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\68afb216000000001c013882\image_03.webp,True,candidate_outfit,,1.0,640,852,0.7512,
GRP-XHS-6846cf5a0000000022035d51-01,6846cf5a0000000022035d51,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846cf5a0000000022035d51\image_01.webp,True,candidate_outfit,,1.0,640,669,0.9567,
GRP-XHS-6846cf5a0000000022035d51-02,6846cf5a0000000022035d51,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6846cf5a0000000022035d51\image_02.webp,True,candidate_outfit,,1.0,640,869,0.7365,
GRP-XHS-69950c88000000001d012fef-01,69950c88000000001d012fef,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69950c88000000001d012fef\image_01.webp,True,candidate_outfit,,1.0,640,1458,0.439,
GRP-XHS-69fda804000000001e00d51b-01,69fda804000000001e00d51b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fda804000000001e00d51b\image_01.webp,True,candidate_outfit,,1.0,640,853,0.7503,
GRP-XHS-69fda804000000001e00d51b-02,69fda804000000001e00d51b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fda804000000001e00d51b\image_02.webp,True,candidate_outfit,,1.0,640,852,0.7512,
GRP-XHS-69fda804000000001e00d51b-03,69fda804000000001e00d51b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69fda804000000001e00d51b\image_03.webp,True,candidate_outfit,,1.0,640,852,0.7512,
GRP-XHS-69300d92000000001b03083b-01,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_01.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-02,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_02.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-03,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_03.webp,True,candidate_outfit,,1.0,640,962,0.6653,
GRP-XHS-69300d92000000001b03083b-04,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_04.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-05,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_05.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-06,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_06.webp,True,candidate_outfit,,1.0,640,990,0.6465,
GRP-XHS-69300d92000000001b03083b-07,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_07.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-08,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_08.webp,True,candidate_outfit,,1.0,640,960,0.6667,
GRP-XHS-69300d92000000001b03083b-09,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_09.webp,True,candidate_outfit,,1.0,640,811,0.7891,
GRP-XHS-69300d92000000001b03083b-10,69300d92000000001b03083b,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\69300d92000000001b03083b\image_10.webp,True,candidate_outfit,,1.0,640,960,0.6667,
